x_coord,y_coord,Bent,Exotic,FR I,FR II,Point Source,S/Z shaped,Should be discarded,X-Shaped,typical
102.979,-55.802,0,0,0,0,0,0,0,0,0
103.059,-55.719,0,0,0,0,0,0,0,0,0
103.071,-54.408,0,0,0,0,0,0,0,0,0
103.113,-55.742,0,0,0,0,0,0,0,0,1
103.143,-55.986,0,0,0,0,0,0,0,0,0
103.202,-56.709,0,0,0,0,0,0,0,0,0
103.212,-55.953,0,0,1,0,0,0,0,0,0
103.304,-56.33,0,0,0,1,0,0,0,0,0
103.363,-55.582,0,0,1,0,0,0,0,0,0
103.365,-56.725,0,0,0,0,0,0,0,0,0
103.468,-55.903,0,0,0,0,0,0,0,0,0
103.48,-56.054,0,0,0,0,0,0,0,0,0
103.513,-56.571,0,0,0,1,0,0,0,0,0
103.534,-55.752,0,0,0,0,0,0,0,0,0
103.591,-55.677,0,0,0,1,0,0,0,0,0
103.636,-55.78,0,0,0,1,0,0,0,0,0
103.643,-56.503,0,0,1,0,0,0,0,0,0
103.65,-55.983,0,0,0,0,0,0,0,0,0
103.67,-55.803,0,0,0,1,0,0,0,0,0
103.676,-55.076,0,0,0,0,0,0,0,0,0
103.678,-55.994,0,0,0,0,0,0,0,0,1
103.684,-56.062,0,0,0,0,0,0,0,0,0
103.692,-56.442,0,0,0,1,0,0,0,0,0
103.697,-55.522,0,0,0,0,0,0,0,0,0
103.758,-56.506,0,0,1,0,0,0,0,0,0
103.77,-55.993,0,0,0,1,0,0,0,0,0
103.779,-56.507,0,0,1,0,0,0,0,0,0
103.781,-55.824,0,0,0,1,0,0,0,0,0
103.808,-56.384,0,0,0,1,0,0,0,0,0
103.82,-56.034,0,0,0,0,0,0,0,0,0
103.822,-56.761,0,0,0,0,0,0,0,0,0
103.827,-55.556,0,0,0,1,0,0,0,0,0
103.832,-55.861,0,0,0,0,0,1,0,0,0
103.852,-55.913,0,0,0,0,0,0,0,0,0
103.867,-55.935,0,0,0,0,0,0,0,0,0
103.873,-55.076,0,0,0,0,0,0,0,0,0
103.911,-55.692,0,0,1,0,0,0,0,0,0
103.912,-56.004,0,0,0,0,0,0,0,0,0
103.936,-55.878,0,0,0,0,0,0,0,0,0
103.943,-55.683,0,0,0,0,0,0,0,0,0
103.952,-55.353,0,0,1,0,0,0,0,0,0
103.97,-56.281,0,0,1,0,0,0,0,0,0
103.991,-55.9,0,0,0,0,0,0,0,0,0
103.997,-55.839,0,0,1,0,0,0,0,0,0
104.028,-56.232,0,0,0,0,0,0,0,0,0
104.044,-55.457,0,0,1,0,0,0,0,0,0
104.062,-55.755,0,0,0,0,0,0,0,0,0
104.109,-55.983,0,0,0,0,0,0,0,0,0
104.117,-55.957,0,0,0,1,0,0,0,0,0
104.134,-55.808,0,0,0,1,0,0,0,0,0
104.138,-55.444,0,0,0,0,0,0,0,0,0
104.138,-55.973,0,0,0,0,0,0,0,0,0
104.149,-55.988,0,0,1,0,0,0,0,0,0
104.183,-56.077,0,1,0,0,0,0,0,0,0
104.186,-55.832,0,0,0,0,0,0,0,0,0
104.186,-55.952,0,0,0,1,0,0,0,0,0
104.219,-55.059,0,0,0,0,0,0,0,0,0
104.223,-56.216,0,0,0,1,0,0,0,0,0
104.24,-55.535,0,0,0,1,0,0,0,0,0
104.246,-56.01,0,0,1,0,0,0,0,0,0
104.298,-56.464,0,0,0,0,0,0,0,0,0
104.304,-56.456,0,0,1,0,0,0,0,0,0
104.32,-55.859,0,0,0,1,0,0,0,0,0
104.383,-56.227,0,0,0,1,0,0,0,0,0
104.402,-56.047,0,0,0,1,0,0,0,0,0
104.41,-56.474,0,0,0,0,0,0,0,0,0
104.412,-55.806,0,0,0,0,0,0,0,0,0
104.435,-55.37,0,0,1,0,0,0,0,0,0
104.463,-55.993,0,0,0,1,0,0,0,0,0
104.477,-55.951,0,0,0,0,0,0,0,0,0
104.478,-55.915,0,0,0,0,0,0,0,0,0
104.48,-55.816,0,0,0,0,0,0,0,0,0
104.481,-55.694,0,0,0,0,0,0,0,0,0
104.496,-55.723,0,0,1,0,0,0,0,0,0
104.503,-55.129,0,0,0,1,0,0,0,0,0
104.507,-55.889,0,0,0,1,0,0,0,0,0
104.508,-55.092,0,0,0,1,0,0,0,0,0
104.51,-56.129,0,0,0,1,0,0,0,0,0
104.511,-55.595,0,0,0,0,0,0,0,0,0
104.518,-55.81,0,0,0,1,0,0,0,0,0
104.521,-55.009,0,0,0,1,0,0,0,0,0
104.529,-56.933,0,0,0,0,0,0,0,0,0
104.534,-55.962,0,0,0,1,0,0,0,0,0
104.542,-55.657,0,0,1,0,0,0,0,0,0
104.551,-55.081,0,0,0,0,0,0,0,0,0
104.552,-56.107,0,0,0,0,0,0,0,0,0
104.559,-55.906,0,0,0,0,0,0,0,0,0
104.567,-55.697,0,0,0,0,0,0,0,0,0
104.574,-55.085,0,0,0,0,0,0,0,0,0
104.578,-56.211,0,0,0,0,0,0,0,0,0
104.587,-56.552,0,0,0,0,0,0,0,0,0
104.602,-55.419,0,0,0,0,0,0,0,0,0
104.635,-55.061,0,0,1,0,0,0,0,0,0
104.644,-56.009,0,0,0,0,0,0,0,0,0
104.651,-56.129,0,0,0,0,0,0,0,0,0
104.654,-55.874,0,0,0,1,0,0,0,0,0
104.654,-56.013,0,0,0,0,0,0,0,0,0
104.664,-56.137,0,0,0,0,0,0,0,0,0
104.668,-56.757,0,0,0,0,0,0,0,0,0
104.676,-56.132,0,0,0,0,0,0,0,0,0
104.677,-56.009,0,0,0,1,0,0,0,0,0
104.68,-56.044,0,0,0,0,0,0,0,0,0
104.686,-55.968,0,0,0,0,0,0,0,0,0
104.687,-55.924,0,0,0,0,0,0,0,0,0
104.694,-55.99,0,0,0,1,0,0,0,0,0
104.704,-56.721,0,0,0,0,0,0,0,0,0
104.707,-56.276,0,1,0,0,0,0,0,0,0
104.724,-55.829,0,0,0,0,0,0,0,0,0
104.728,-55.822,0,0,0,0,0,0,0,0,0
104.732,-55.866,0,0,0,0,0,0,0,0,0
104.732,-56.028,0,0,0,0,0,0,0,0,0
104.74,-55.927,0,0,0,0,0,0,0,0,0
104.742,-55.873,0,0,1,0,0,0,0,0,0
104.746,-56.404,0,0,0,0,0,0,0,0,0
104.769,-56.374,0,0,0,0,0,0,0,0,0
104.775,-56.114,0,0,0,1,0,0,0,0,0
104.786,-55.303,0,0,0,1,0,0,0,0,0
104.811,-55.472,0,0,0,0,0,0,0,0,0
104.812,-55.944,0,0,1,0,0,0,0,0,0
104.812,-56.048,0,0,0,1,0,0,0,0,0
104.837,-55.42,0,0,0,0,0,0,0,0,0
104.862,-56.155,0,0,0,0,0,0,0,0,0
104.874,-56.513,0,0,0,0,0,0,0,0,0
104.876,-55.316,0,0,1,0,0,0,0,0,0
104.891,-56.276,0,0,0,0,0,0,0,0,0
104.925,-56.084,0,0,0,0,0,0,0,0,0
104.927,-55.911,0,0,0,1,0,0,0,0,0
104.937,-56.04,0,0,1,0,0,0,0,0,0
104.94,-56.179,0,0,0,0,0,0,0,0,0
104.942,-55.953,0,0,1,0,0,0,0,0,0
104.947,-55.151,0,0,0,0,0,0,0,0,0
104.948,-56.163,0,0,1,0,0,0,0,0,0
104.952,-56.123,0,0,0,0,0,0,0,0,0
104.963,-55.885,0,0,0,1,0,0,0,0,0
104.963,-55.971,0,0,0,0,0,0,0,0,0
104.973,-55.45,0,0,0,0,0,0,0,0,0
104.981,-56.153,0,0,0,0,0,0,0,0,0
104.992,-55.385,0,0,0,1,0,0,0,0,0
104.995,-55.685,0,0,0,0,0,0,0,0,0
104.998,-56.253,0,0,0,0,0,0,0,0,0
105.003,-55.25,0,0,1,0,0,0,0,0,0
105.023,-55.394,0,0,0,1,0,0,0,0,0
105.067,-55.386,0,0,0,1,0,0,0,0,0
105.072,-55.987,0,0,1,0,0,0,0,0,0
105.097,-55.582,0,0,0,0,0,0,0,0,0
105.119,-55.488,0,0,0,1,0,0,0,0,0
105.119,-55.867,0,0,0,0,0,0,0,0,0
105.12,-56.123,0,0,0,1,0,0,0,0,0
105.123,-56.558,0,0,0,1,0,0,0,0,0
105.141,-55.718,0,0,0,0,0,0,0,0,0
105.18,-55.445,0,0,0,1,0,0,0,0,0
105.233,-55.747,0,0,0,1,0,0,0,0,0
105.237,-55.089,0,0,0,0,0,0,0,0,0
105.243,-56.278,0,0,0,0,0,0,0,0,0
105.265,-56.016,0,0,0,1,0,0,0,0,0
105.269,-55.409,0,0,0,0,0,0,0,0,0
105.363,-56.105,0,0,0,0,0,0,0,0,0
105.398,-55.5,0,0,0,0,0,0,0,0,0
105.441,-56.853,0,0,1,0,0,0,0,0,0
105.444,-56.382,0,0,0,1,0,0,0,0,0
105.448,-55.142,0,0,1,0,0,0,0,0,0
105.456,-56.492,0,0,1,0,0,0,0,0,0
105.459,-56.589,0,0,1,0,0,0,0,0,0
105.465,-55.751,0,0,0,1,0,0,0,0,0
105.465,-55.861,0,0,0,0,0,0,0,0,0
105.469,-55.913,0,0,0,0,0,0,0,0,0
105.538,-56.317,0,0,0,0,0,0,0,0,0
105.543,-55.612,0,0,0,0,0,0,0,0,0
105.567,-55.49,0,1,0,0,0,0,0,0,0
105.579,-55.223,0,0,0,1,0,0,0,0,0
105.594,-56.281,0,0,1,0,0,0,0,0,0
105.634,-55.996,0,0,0,1,0,0,0,0,0
105.651,-55.556,0,0,0,1,0,0,0,0,0
105.655,-56.786,0,0,0,0,0,0,0,0,0
105.663,-56.757,0,0,1,0,0,0,0,0,0
105.679,-55.728,0,0,0,1,0,0,0,0,0
105.689,-55.885,0,0,0,1,0,0,0,0,0
105.701,-56.255,0,0,0,1,0,0,0,0,0
105.816,-56.04,0,0,0,1,0,0,0,0,0
105.828,-56.097,0,0,1,0,0,0,0,0,0
105.84,-55.621,0,0,0,0,0,0,0,0,0
105.892,-56.533,0,0,1,0,0,0,0,0,0
105.954,-55.94,0,0,0,1,0,0,0,0,0
105.97,-55.853,0,0,0,0,0,0,0,0,0
106.007,-55.509,0,0,0,1,0,0,0,0,0
106.024,-55.866,0,0,0,0,0,0,0,0,0
106.038,-60.095,0,0,0,1,0,0,0,0,0
106.042,-55.238,0,0,0,0,0,0,0,0,0
106.043,-56.113,0,0,1,0,0,0,0,0,0
106.055,-61.15,0,0,0,1,0,0,0,0,0
106.063,-60.469,0,0,0,0,1,0,0,0,0
106.07,-55.716,0,0,1,0,0,0,0,0,0
106.074,-56.523,0,0,0,0,0,0,0,0,0
106.085,-55.596,0,0,0,0,0,0,0,0,0
106.089,-60.06,0,0,1,0,0,0,0,0,0
106.114,-60.3,0,0,0,0,0,0,0,0,0
106.197,-60.491,0,0,1,0,0,0,0,0,0
106.211,-55.222,0,0,1,0,0,0,0,0,0
106.22,-60.288,0,0,0,0,0,0,0,0,0
106.269,-60.471,0,0,0,1,0,0,0,0,0
106.295,-60.886,0,0,1,0,0,0,0,0,0
106.343,-60.96,0,0,0,1,0,0,0,0,0
106.349,-56.194,0,0,0,1,0,0,0,0,0
106.401,-60.472,0,0,0,1,0,0,0,0,0
106.402,-61.109,0,0,0,0,0,0,0,0,0
106.538,-60.431,0,0,1,0,0,0,0,0,0
106.541,-60.739,0,0,0,0,1,0,0,0,0
106.605,-60.904,0,0,0,0,0,0,0,0,0
106.696,-60.692,0,0,0,0,0,0,0,0,0
106.762,-61.312,0,0,0,1,0,0,0,0,0
106.772,-60.706,0,0,0,0,1,0,0,0,0
106.824,-60.517,0,0,0,0,0,0,0,0,0
106.906,-61.115,0,0,1,0,0,0,0,0,0
106.945,-60.553,0,0,0,0,0,0,0,0,0
106.968,-61.106,0,0,0,0,0,0,0,0,0
106.986,-60.594,0,0,0,0,0,0,0,0,0
107.048,-60.741,0,0,0,1,0,0,0,0,0
107.062,-60.675,0,0,0,0,0,0,0,0,0
107.065,-60.478,0,0,0,1,0,0,0,0,0
107.107,-60.929,0,0,0,1,0,0,0,0,0
107.191,-61.109,0,0,0,0,1,0,0,0,0
107.201,-60.377,0,0,0,0,0,0,0,0,0
107.205,-59.935,0,0,0,0,0,0,0,0,0
107.218,-59.716,0,0,0,1,0,0,0,0,0
107.225,-60.961,0,0,0,1,0,0,0,0,0
107.309,-59.803,0,0,0,1,0,0,0,0,0
107.367,-60.601,0,0,0,1,0,0,0,0,0
107.376,-60.726,0,0,0,1,0,0,0,0,0
107.403,-60.112,0,0,0,0,0,0,0,0,0
107.414,-60.715,0,0,1,0,0,0,0,0,0
107.415,-60.12,0,0,0,1,0,0,0,0,0
107.418,-60.262,0,0,0,1,0,0,0,0,0
107.422,-60.625,0,0,0,0,0,0,0,0,0
107.424,-60.591,0,0,0,1,0,0,0,0,0
107.448,-60.195,0,0,0,1,0,0,0,0,0
107.462,-60.395,0,0,0,0,1,0,0,0,0
107.492,-60.832,0,0,0,0,0,0,0,0,0
107.513,-60.673,0,0,0,0,0,0,0,0,0
107.514,-61.097,0,0,0,0,0,0,0,0,0
107.562,-60.336,0,0,0,1,0,0,0,0,0
107.572,-60.487,0,0,0,0,1,0,0,0,0
107.606,-60.254,0,0,0,1,0,0,0,0,0
107.615,-59.97,0,0,0,0,1,0,0,0,0
107.675,-60.606,0,0,0,1,0,0,0,0,0
107.676,-60.593,0,0,0,0,0,0,0,0,0
107.679,-60.411,0,0,0,0,1,0,0,0,0
107.684,-60.955,0,0,0,0,0,0,0,0,0
107.692,-60.98,0,0,0,1,0,0,0,0,0
107.738,-60.571,0,0,1,0,0,0,0,0,0
107.747,-60.025,0,0,0,0,0,0,0,0,0
107.813,-61.116,0,0,0,0,0,0,0,0,0
107.814,-60.737,0,0,0,0,1,0,0,0,0
107.828,-60.32,0,0,0,0,0,0,0,0,0
107.888,-59.621,0,0,0,0,0,0,0,0,0
107.891,-60.563,0,0,0,0,0,0,0,0,0
107.93,-60.584,0,0,0,1,0,0,0,0,0
107.932,-60.022,0,0,0,1,0,0,0,0,0
107.935,-60.842,0,0,0,1,0,0,0,0,0
107.939,-60.171,0,0,0,0,0,0,0,0,0
107.939,-60.47,0,0,0,0,0,0,0,0,0
107.944,-60.59,0,0,0,0,0,0,0,0,0
107.959,-60.538,0,0,0,1,0,0,0,0,0
107.965,-60.841,0,0,0,1,0,0,0,0,0
107.979,-60.398,0,0,1,0,0,0,0,0,0
107.992,-61.349,0,0,0,1,0,0,0,0,0
108.002,-60.463,0,0,0,0,0,0,0,0,0
108.012,-60.508,0,0,0,0,0,0,0,0,0
108.013,-60.094,0,0,0,0,0,0,0,0,0
108.037,-60.341,0,0,0,1,0,0,0,0,0
108.037,-60.504,0,0,0,0,0,0,0,0,0
108.043,-60.497,0,0,0,0,1,0,0,0,0
108.049,-61.412,0,0,0,0,0,0,0,0,0
108.053,-60.379,0,0,0,1,0,0,0,0,0
108.057,-60.015,0,0,0,0,0,0,0,0,0
108.057,-60.634,0,0,0,0,0,0,0,0,0
108.074,-60.008,0,0,0,0,0,0,0,0,0
108.081,-60.555,0,0,0,1,0,0,0,0,0
108.085,-60.355,0,0,0,1,0,0,0,0,0
108.089,-61.073,0,0,0,1,0,0,0,0,0
108.099,-60.622,0,0,0,0,0,0,0,1,0
108.102,-60.713,0,0,1,0,0,0,0,0,0
108.105,-60.124,0,0,0,0,0,0,0,0,0
108.134,-59.545,0,0,0,1,0,0,0,0,0
108.14,-60.287,0,0,0,1,0,0,0,0,0
108.161,-60.543,0,0,0,1,0,0,0,0,0
108.173,-60.773,0,0,0,0,1,0,0,0,0
108.192,-60.751,0,0,0,0,0,0,0,0,0
108.214,-59.716,0,0,0,0,0,0,0,0,0
108.251,-60.98,0,0,0,1,0,0,0,0,0
108.276,-60.987,0,0,0,0,0,0,0,0,0
108.287,-60.699,0,0,0,0,0,0,0,0,0
108.305,-60.575,0,0,0,0,1,0,0,0,0
108.34,-61.057,0,0,0,0,0,0,0,0,0
108.358,-60.279,0,0,0,0,0,0,0,0,0
108.361,-60.465,0,0,0,1,0,0,0,0,0
108.363,-60.634,0,0,0,1,0,0,0,0,0
108.403,-60.452,0,0,0,1,0,0,0,0,0
108.424,-61.354,0,0,0,0,0,0,0,0,0
108.443,-60.283,0,0,0,1,0,0,0,0,0
108.46,-60.588,0,0,0,1,0,0,0,0,0
108.474,-60.083,0,0,0,0,1,0,0,0,0
108.483,-61.045,0,0,0,0,1,0,0,0,0
108.487,-60.659,0,0,0,0,0,0,0,0,1
108.494,-60.092,0,0,0,0,0,0,0,0,0
108.527,-60.14,0,0,1,0,0,0,0,0,0
108.539,-59.802,0,0,0,1,0,0,0,0,0
108.56,-59.762,0,0,0,0,0,0,0,0,0
108.569,-60.216,0,0,0,0,0,0,0,0,0
108.574,-59.598,0,0,0,1,0,0,0,0,0
108.583,-60.811,0,0,0,1,0,0,0,0,0
108.596,-60.076,0,0,0,0,0,0,0,0,0
108.604,-59.925,0,0,0,1,0,0,0,0,0
108.615,-59.872,0,0,1,0,0,0,0,0,0
108.617,-60.888,0,0,0,1,0,0,0,0,0
108.619,-60.53,0,0,0,1,0,0,0,0,0
108.623,-60.637,0,0,0,0,0,0,0,0,0
108.659,-61.386,0,0,0,0,0,0,0,0,0
108.681,-60.809,0,0,0,0,0,0,0,0,0
108.727,-61.259,0,0,0,0,0,0,0,0,0
108.777,-60.289,0,0,0,0,0,0,0,0,0
108.786,-60.629,0,0,0,1,0,0,0,0,0
108.79,-60.381,0,0,0,0,0,0,0,0,0
108.806,-60.63,0,0,0,0,0,0,0,0,0
108.898,-60.269,0,0,0,1,0,0,0,0,0
108.922,-60.283,0,0,0,1,0,0,0,0,0
108.942,-60.196,0,0,0,0,0,0,0,0,0
108.994,-60.792,0,0,1,0,0,0,0,0,0
109.103,-60.684,0,0,0,1,0,0,0,0,0
109.108,-60.917,0,0,0,1,0,0,0,0,0
109.125,-59.898,0,0,0,0,1,0,0,0,0
109.155,-61.168,0,0,1,0,0,0,0,0,0
109.179,-61.436,0,0,0,1,0,0,0,0,0
109.215,-60.661,0,0,0,1,0,0,0,0,0
109.217,-61.417,0,0,0,1,0,0,0,0,0
109.219,-60.537,0,0,0,1,0,0,0,0,0
109.225,-60.746,0,0,0,1,0,0,0,0,0
109.268,-60.707,0,0,0,1,0,0,0,0,0
109.274,-61.287,0,0,0,0,0,0,0,0,0
109.278,-60.688,0,0,0,0,0,0,0,0,0
109.284,-60.206,0,0,0,0,1,0,0,0,0
109.297,-60.081,0,0,0,1,0,0,0,0,0
109.319,-60.654,0,0,0,0,0,0,0,0,0
109.332,-59.904,0,0,0,0,0,0,0,0,0
109.338,-60.681,0,0,0,1,0,0,0,0,0
109.347,-60.87,0,0,0,0,0,0,0,0,0
109.387,-60.724,0,0,0,0,0,0,0,0,0
109.423,-60.528,0,0,0,0,0,0,0,0,0
109.447,-60.275,0,0,0,0,0,0,0,0,0
109.45,-60.483,0,0,0,0,0,0,0,0,0
109.486,-60.771,0,0,0,1,0,0,0,0,0
109.554,-60.347,0,0,0,0,1,0,0,0,0
109.618,-60.761,0,0,0,0,0,0,0,0,0
109.623,-60.42,0,0,0,0,0,0,0,0,0
109.665,-59.662,0,0,0,0,0,0,0,0,0
109.748,-60.294,0,0,0,0,0,0,0,0,0
109.898,-60.667,0,0,0,0,1,0,0,0,0
109.939,-60.51,0,0,0,0,0,0,0,0,0
11.007,-9.511,0,0,1,0,0,0,0,0,0
11.02,-9.994,0,0,0,1,0,0,0,0,0
11.023,-20.563,0,0,0,0,0,0,0,0,0
11.044,-20.029,0,0,0,0,0,0,0,0,0
11.064,-9.382,0,0,0,0,0,0,0,0,0
11.07,-20.902,0,0,0,0,0,0,0,0,0
11.075,-8.714,0,0,1,0,0,0,0,0,0
11.08,-9.4,0,0,0,0,0,0,0,0,0
11.091,-20.369,0,0,0,0,0,0,0,0,0
11.093,-9.322,0,0,0,1,0,0,0,0,0
11.101,-20.939,0,0,0,1,0,0,0,0,0
11.113,-20.489,0,0,0,1,0,0,0,0,0
11.129,-20.55,0,0,0,0,0,0,0,0,0
11.13,-20.144,0,0,0,0,0,0,0,0,0
11.138,-20.728,0,0,0,0,0,0,0,0,0
11.14,-20.885,0,0,1,0,0,0,0,0,0
11.141,-9.102,0,0,0,0,0,0,0,0,0
11.142,-9.319,0,0,0,0,0,0,0,0,0
11.147,-21.21,0,0,0,0,1,0,0,0,0
11.147,-21.224,0,0,0,1,0,0,0,0,0
11.159,-19.97,0,0,0,0,0,0,0,0,0
11.162,-9.832,0,0,0,0,0,0,0,0,0
11.163,-20.253,0,0,0,0,0,0,0,0,0
11.177,-19.99,0,0,1,0,0,0,0,0,0
11.179,-20.416,0,0,0,0,0,0,0,0,0
11.181,-21.008,0,0,0,1,0,0,0,0,0
11.181,-8.778,0,0,0,0,0,0,0,0,0
11.185,-9.775,0,0,0,0,0,0,0,0,0
11.19,-20.28,0,0,0,0,1,0,0,0,0
11.207,-21.018,0,0,0,0,0,0,0,0,0
11.212,-9.7,0,0,0,1,0,0,0,0,0
11.224,-9.77,0,0,0,0,0,0,0,0,0
11.253,-20.426,0,0,0,1,0,0,0,0,0
11.272,-20.108,0,1,0,0,0,0,0,0,0
11.286,-20.697,0,0,1,0,0,0,0,0,0
11.292,-21.215,0,0,0,1,0,0,0,0,0
11.307,-20.588,0,0,0,0,1,0,0,0,0
11.322,-20.434,0,0,0,1,0,0,0,0,0
11.333,-8.917,0,0,0,0,0,0,0,0,0
11.342,-9.262,0,0,0,1,0,0,0,0,0
11.344,-20.358,0,0,0,0,0,0,0,0,0
11.345,-9.289,0,0,0,1,0,0,0,0,0
11.358,-20.2,0,0,0,0,0,0,0,0,0
11.427,-48.777,0,0,1,0,0,0,0,0,0
11.429,-9.036,0,0,1,0,0,0,0,0,0
11.436,-49.53,0,0,0,0,0,0,0,0,0
11.455,-20.253,0,0,0,1,0,0,0,0,0
11.455,-21.052,0,0,0,0,0,0,0,0,0
11.46,-48.481,0,0,0,0,0,0,0,0,0
11.489,-9.548,0,0,0,1,0,0,0,0,0
11.502,-20.266,0,0,1,0,0,0,0,0,0
11.51,-20.135,0,0,0,0,0,0,0,0,0
11.551,-48.003,0,0,0,1,0,0,0,0,0
11.552,-20.892,0,0,0,1,0,0,0,0,0
11.599,-48.562,0,0,0,0,0,0,0,0,0
11.626,-20.678,0,0,0,0,0,0,0,0,0
11.674,-20.701,0,0,0,0,1,0,0,0,0
11.675,-48.971,0,0,0,0,0,0,0,0,0
11.683,-21.154,0,0,0,0,1,0,0,0,0
11.686,-21.083,0,0,0,1,0,0,0,0,0
11.712,-49.205,0,0,0,0,0,0,0,0,0
11.717,-48.631,0,0,0,0,0,0,0,0,0
11.739,-48.471,0,0,0,0,0,0,0,0,0
11.747,-21.365,0,0,0,0,1,0,0,0,0
11.766,-48.687,0,0,0,0,0,0,0,0,0
11.766,-48.718,0,0,0,0,0,0,0,0,0
11.77,-20.143,0,0,0,0,0,0,0,0,0
11.786,-19.821,0,0,0,1,0,0,0,0,0
11.801,-20.645,0,0,0,0,0,0,0,0,0
11.824,-20.389,0,0,0,1,0,0,0,0,0
11.864,-48.237,0,0,0,0,0,0,0,0,0
11.866,-20.35,0,0,0,0,0,0,0,0,0
11.878,-48.53,0,0,0,1,0,0,0,0,0
11.896,-20.429,0,0,0,0,0,0,0,0,0
11.921,-48.687,0,0,0,1,0,0,0,0,0
11.926,-47.949,0,0,0,1,0,0,0,0,0
11.951,-48.982,0,0,0,1,0,0,0,0,0
11.958,-48.497,0,0,0,1,0,0,0,0,0
11.961,-48.669,0,0,0,1,0,0,0,0,0
110.073,-61.118,0,0,0,1,0,0,0,0,0
110.074,-61.104,0,0,0,0,0,0,0,0,0
110.915,-74.126,0,0,0,1,0,0,0,0,0
111.029,-75.06,0,0,0,0,0,0,0,0,0
111.161,-75.255,0,0,0,0,0,0,0,0,0
111.185,-74.961,0,0,0,0,0,0,0,0,0
111.252,-74.964,0,0,0,0,0,0,0,0,0
111.361,-74.612,0,0,0,1,0,0,0,0,0
111.392,-74.993,0,0,0,1,0,0,0,0,0
111.398,-75.181,0,0,0,0,0,0,0,0,0
111.473,-75.114,0,0,0,0,0,0,0,0,0
111.486,-74.762,0,0,0,1,0,0,0,0,0
111.621,-74.482,0,0,1,0,0,0,0,0,0
111.653,-75.501,0,0,0,0,0,0,0,0,0
111.804,-75.112,0,0,0,0,0,0,0,0,0
111.818,-74.631,0,0,0,0,0,0,0,0,0
111.929,-75.013,0,0,0,1,0,0,0,0,0
111.944,-75.409,0,0,0,1,0,0,0,0,0
112.019,-75.258,0,0,0,0,0,0,0,0,0
112.109,-74.657,0,0,1,0,0,0,0,0,0
112.128,-74.402,0,0,0,0,0,0,0,0,0
112.147,-75.05,0,0,0,0,0,0,0,0,0
112.229,-75.963,0,0,0,1,0,0,0,0,0
112.307,-74.639,0,0,0,0,0,0,0,0,0
112.307,-75.947,0,0,0,1,0,0,0,0,0
112.32,-74.893,0,0,0,1,0,0,0,0,0
112.321,-74.809,0,0,0,1,0,0,0,0,0
112.336,-75.566,0,0,0,0,1,0,0,0,0
112.387,-75.149,0,0,1,0,0,0,0,0,0
112.463,-75.211,0,1,0,1,0,0,0,0,0
112.508,-75.406,0,0,0,0,0,0,0,0,0
112.542,-74.471,0,0,0,0,0,0,0,0,0
112.681,-75.394,0,0,0,1,0,0,0,0,0
112.687,-74.213,0,0,0,1,0,0,0,0,0
112.731,-75.656,0,0,0,0,0,0,0,0,0
112.733,-74.713,0,0,0,1,0,0,0,0,0
112.741,-76.002,0,0,0,0,1,0,0,0,0
112.751,-75.251,0,0,0,1,0,0,0,0,0
112.807,-74.667,0,0,0,0,0,0,0,0,0
112.808,-75.559,0,0,0,0,0,0,0,0,0
112.818,-74.536,0,0,1,0,0,0,0,0,0
112.842,-75.019,0,0,0,1,0,0,0,0,0
112.997,-74.509,0,0,0,0,0,0,0,0,0
113.07,-75.403,0,0,1,0,0,0,0,0,0
113.092,-74.136,0,0,0,0,0,0,0,0,0
113.105,-75.289,0,0,0,1,0,0,0,0,0
113.112,-75.01,0,0,0,1,0,0,0,0,0
113.117,-74.129,0,0,0,0,0,0,0,0,0
113.138,-74.911,0,0,0,1,0,0,0,0,0
113.153,-75.142,0,0,0,1,0,0,0,0,0
113.171,-74.828,0,0,0,0,0,0,0,0,0
113.185,-75.358,0,0,0,0,0,0,0,0,0
113.203,-74.96,0,0,0,0,0,0,0,0,0
113.224,-75.166,0,0,0,0,0,0,0,0,0
113.229,-75.646,0,0,0,0,0,0,0,0,0
113.27,-75.633,0,0,0,0,0,0,0,0,0
113.308,-75.141,0,0,0,1,0,0,0,0,0
113.309,-75.228,0,0,0,1,0,0,0,0,0
113.355,-74.987,0,0,0,1,0,0,0,0,0
113.355,-75.247,0,0,0,0,0,0,0,0,0
113.362,-75.129,0,0,0,0,0,1,0,0,0
113.404,-75.029,0,0,1,0,0,0,0,0,0
113.415,-75.0,0,0,0,1,0,0,0,0,0
113.458,-75.081,0,0,0,1,0,0,0,0,0
113.502,-74.458,0,0,0,1,0,0,0,0,0
113.529,-74.643,0,0,0,1,0,0,0,0,0
113.564,-75.247,0,0,0,1,0,0,0,0,0
113.603,-76.012,0,0,0,0,0,0,0,0,0
113.606,-75.688,0,0,0,0,0,0,0,0,0
113.645,-75.283,0,0,0,1,0,0,0,0,0
113.67,-75.401,0,0,0,0,0,0,0,0,0
113.677,-75.219,0,0,0,0,0,0,0,0,0
113.702,-75.218,0,0,0,1,0,0,0,0,0
113.761,-74.832,0,0,0,1,0,0,0,0,0
113.798,-74.402,0,0,0,0,0,0,0,0,0
113.827,-74.555,0,0,0,1,0,0,0,0,0
113.832,-75.394,0,0,1,0,0,0,0,0,0
113.877,-75.275,0,0,1,0,0,0,0,0,0
113.88,-74.882,0,0,0,1,0,0,0,0,0
113.934,-74.623,0,0,1,0,0,0,0,0,0
